2024-07-17 23:45:51.973 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path '/'
2024-07-17 23:45:51.991 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - Started BookStoreFrontApplication in 5.551 seconds (process running for 11.408)
2024-07-17 23:45:51.996 [scheduling-1] INFO  c.n.b.global.config.CacheConfig - Refresh categoriesCache completed.
2024-07-17 23:46:10.831 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-07-17 23:46:12.237 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - Starting BookStoreFrontApplication using Java 21.0.3 with PID 41221 (/Users/dlrudgjs/Desktop/GitHub/book-store-front/target/classes started by dlrudgjs in /Users/dlrudgjs/Desktop/GitHub/book-store-front)
2024-07-17 23:46:12.239 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - The following 1 profile is active: "dev"
2024-07-17 23:46:12.600 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-07-17 23:46:12.601 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-07-17 23:46:12.613 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
2024-07-17 23:46:12.698 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=1039886f-b335-3755-825b-2a0b8fcf8631
2024-07-17 23:46:12.850 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2024-07-17 23:46:12.852 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-07-17 23:46:12.852 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-07-17 23:46:12.868 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-07-17 23:46:12.869 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 617 ms
2024-07-17 23:46:12.975 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-07-17 23:46:13.933 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2024-07-17 23:46:14.170 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@77e93d0, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2d300b55, org.springframework.security.web.context.SecurityContextHolderFilter@24143ea0, org.springframework.security.web.header.HeaderWriterFilter@53e6acfe, org.springframework.web.filter.CorsFilter@6c60e13b, org.springframework.security.web.authentication.logout.LogoutFilter@67f490c4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2cd43691, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4778e34, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@35c9e56a, org.springframework.security.web.access.ExceptionTranslationFilter@537f6e99, org.springframework.security.web.access.intercept.AuthorizationFilter@373dc9b4]
2024-07-17 23:46:14.626 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path '/'
2024-07-17 23:46:14.636 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - Started BookStoreFrontApplication in 3.63 seconds (process running for 34.066)
2024-07-17 23:46:14.648 [scheduling-1] INFO  c.n.b.global.config.CacheConfig - Refresh categoriesCache completed.
2024-07-17 23:46:14.657 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-07-17 23:47:42.826 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-07-17 23:47:44.558 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - Starting BookStoreFrontApplication using Java 21.0.3 with PID 41221 (/Users/dlrudgjs/Desktop/GitHub/book-store-front/target/classes started by dlrudgjs in /Users/dlrudgjs/Desktop/GitHub/book-store-front)
2024-07-17 23:47:44.562 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - The following 1 profile is active: "dev"
2024-07-17 23:47:44.975 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-07-17 23:47:44.976 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-07-17 23:47:44.989 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 13 ms. Found 0 Redis repository interfaces.
2024-07-17 23:47:45.066 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=1039886f-b335-3755-825b-2a0b8fcf8631
2024-07-17 23:47:45.241 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2024-07-17 23:47:45.245 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-07-17 23:47:45.245 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-07-17 23:47:45.260 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-07-17 23:47:45.260 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 677 ms
2024-07-17 23:47:45.363 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-07-17 23:47:46.245 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2024-07-17 23:47:46.336 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5e5b349, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7cf1b686, org.springframework.security.web.context.SecurityContextHolderFilter@75d5a259, org.springframework.security.web.header.HeaderWriterFilter@6fd03fc6, org.springframework.web.filter.CorsFilter@632859dd, org.springframework.security.web.authentication.logout.LogoutFilter@2b9ba7a3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@74ee37c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1d443681, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@369a2dae, org.springframework.security.web.access.ExceptionTranslationFilter@687e4dd1, org.springframework.security.web.access.intercept.AuthorizationFilter@2fdf5709]
2024-07-17 23:47:46.581 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path '/'
2024-07-17 23:47:46.588 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - Started BookStoreFrontApplication in 3.398 seconds (process running for 126.023)
2024-07-17 23:47:46.589 [scheduling-1] INFO  c.n.b.global.config.CacheConfig - Refresh categoriesCache completed.
2024-07-17 23:47:46.590 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-07-17 23:47:59.398 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2024-07-17 23:48:00.821 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - Starting BookStoreFrontApplication using Java 21.0.3 with PID 41221 (/Users/dlrudgjs/Desktop/GitHub/book-store-front/target/classes started by dlrudgjs in /Users/dlrudgjs/Desktop/GitHub/book-store-front)
2024-07-17 23:48:00.824 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - The following 1 profile is active: "dev"
2024-07-17 23:48:01.119 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-07-17 23:48:01.120 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-07-17 23:48:01.133 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
2024-07-17 23:48:01.201 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=1039886f-b335-3755-825b-2a0b8fcf8631
2024-07-17 23:48:01.353 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2024-07-17 23:48:01.356 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-07-17 23:48:01.356 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-07-17 23:48:01.371 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-07-17 23:48:01.371 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 532 ms
2024-07-17 23:48:01.462 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-07-17 23:48:02.116 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2024-07-17 23:48:02.233 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7a14244b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1bc37eea, org.springframework.security.web.context.SecurityContextHolderFilter@1c6868ca, org.springframework.security.web.header.HeaderWriterFilter@29e8a0e0, org.springframework.web.filter.CorsFilter@3defd8f2, org.springframework.security.web.authentication.logout.LogoutFilter@20cf7a49, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4bb1bf9a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@133d3e7b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@10728481, org.springframework.security.web.access.ExceptionTranslationFilter@68f6145b, org.springframework.security.web.access.intercept.AuthorizationFilter@63a9c325]
2024-07-17 23:48:02.527 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path '/'
2024-07-17 23:48:02.551 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - Started BookStoreFrontApplication in 2.999 seconds (process running for 141.986)
2024-07-17 23:48:02.552 [scheduling-1] INFO  c.n.b.global.config.CacheConfig - Refresh categoriesCache completed.
2024-07-17 23:48:02.554 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-07-17 23:53:02.574 [scheduling-1] INFO  c.n.b.global.config.CacheConfig - Refresh categoriesCache completed.
2024-07-17 23:54:17.303 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - Starting BookStoreFrontApplication using Java 21.0.3 with PID 41766 (/Users/dlrudgjs/Desktop/GitHub/book-store-front/target/classes started by dlrudgjs in /Users/dlrudgjs/Desktop/GitHub/book-store-front)
2024-07-17 23:54:17.306 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - The following 1 profile is active: "dev"
2024-07-17 23:54:17.679 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-07-17 23:54:17.680 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-07-17 23:54:17.693 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 13 ms. Found 0 Redis repository interfaces.
2024-07-17 23:54:17.771 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=1039886f-b335-3755-825b-2a0b8fcf8631
2024-07-17 23:54:17.932 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8081 (http)
2024-07-17 23:54:17.934 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-07-17 23:54:17.934 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.24]
2024-07-17 23:54:17.950 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-07-17 23:54:17.951 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 629 ms
2024-07-17 23:54:18.060 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2024-07-17 23:54:18.991 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2024-07-17 23:54:19.087 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@b264bb2, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6296aa03, org.springframework.security.web.context.SecurityContextHolderFilter@7a74fa86, org.springframework.security.web.header.HeaderWriterFilter@17b898f3, org.springframework.web.filter.CorsFilter@6a671937, org.springframework.security.web.authentication.logout.LogoutFilter@47473e7f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@75a42032, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@499631b5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6b237355, org.springframework.security.web.access.ExceptionTranslationFilter@4070122, org.springframework.security.web.access.intercept.AuthorizationFilter@2fd5d21c]
2024-07-17 23:54:19.626 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8081 (http) with context path '/'
2024-07-17 23:54:19.642 [restartedMain] INFO  c.n.b.BookStoreFrontApplication - Started BookStoreFrontApplication in 2.565 seconds (process running for 51.63)
2024-07-17 23:54:19.655 [scheduling-1] INFO  c.n.b.global.config.CacheConfig - Refresh categoriesCache completed.
2024-07-17 23:54:19.659 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2024-07-17 23:57:30.129 [main] WARN  o.s.b.t.j.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer - 

Found multiple occurrences of org.json.JSONObject on the class path:

	jar:file:/Users/dlrudgjs/.m2/repository/com/vaadin/external/google/android-json/0.0.20131108.vaadin1/android-json-0.0.20131108.vaadin1.jar!/org/json/JSONObject.class
	jar:file:/Users/dlrudgjs/.m2/repository/org/json/json/20231013/json-20231013.jar!/org/json/JSONObject.class

You may wish to exclude one of them to ensure predictable runtime behavior

2024-07-17 23:57:30.221 [main] INFO  c.n.b.BookStoreFrontApplicationTests - Starting BookStoreFrontApplicationTests using Java 21.0.3 with PID 42058 (started by dlrudgjs in /Users/dlrudgjs/Desktop/GitHub/book-store-front)
2024-07-17 23:57:30.223 [main] INFO  c.n.b.BookStoreFrontApplicationTests - The following 1 profile is active: "dev"
2024-07-17 23:57:33.457 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
2024-07-17 23:57:33.462 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-07-17 23:57:33.522 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 45 ms. Found 0 Redis repository interfaces.
2024-07-17 23:57:33.979 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=3e712b6b-ca32-3ba4-8251-7a2b585e495d
2024-07-17 23:57:38.011 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2024-07-17 23:57:38.380 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@26f6fbbd, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@59d2e20f, org.springframework.security.web.context.SecurityContextHolderFilter@22bb0f5, org.springframework.security.web.header.HeaderWriterFilter@286e2387, org.springframework.web.filter.CorsFilter@5dea8bf2, org.springframework.security.web.authentication.logout.LogoutFilter@2eb4a3ec, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@22ef78d8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2d9c3a0e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@45ef4dcb, org.springframework.security.web.access.ExceptionTranslationFilter@12882698, org.springframework.security.web.access.intercept.AuthorizationFilter@40889699]
2024-07-17 23:57:39.647 [main] INFO  c.n.b.BookStoreFrontApplicationTests - Started BookStoreFrontApplicationTests in 10.586 seconds (process running for 18.53)
2024-07-17 23:57:39.656 [scheduling-1] INFO  c.n.b.global.config.CacheConfig - Refresh categoriesCache completed.
